timestamp,speed_kmh,distance_m,soc_pct,battery_voltage_v,battery_temp_c,motor_rpm,motor_temp_c,power_kw,ambient_temp_c,load_kg,car_id,failure_type
2026-01-01 11:30:00,89.83,896822.02,100.0,443.38,30.45,6348.0,39.44,7.17,32.62,222.4,car_121,Normal
2026-01-01 11:40:00,83.94,911793.95,100.0,439.96,30.92,5940.0,38.55,9.69,31.91,287.5,car_121,Normal
2026-01-01 11:50:00,86.39,925783.22,100.0,439.78,33.32,6143.0,39.89,,32.08,332.3,car_121,Normal
2026-01-01 12:00:00,101.44,940181.19,100.0,439.42,30.76,,41.88,7.92,31.62,235.6,car_121,Normal
2026-01-01 12:10:00,97.07,957088.4,100.0,436.51,27.03,7060.0,39.35,5.78,29.89,,car_121,Normal
2026-01-01 12:20:00,90.5,973266.68,100.0,437.06,29.48,6385.0,37.28,5.12,30.4,178.3,car_121,Normal
2026-01-01 12:30:00,86.4,988350.53,100.0,436.1,,5819.0,37.37,6.74,31.96,316.8,car_121,Normal
2026-01-01 12:40:00,91.48,1002751.35,100.0,436.63,31.69,6508.0,39.08,7.64,31.55,310.3,car_121,Normal
2026-01-01 12:50:00,81.33,1017997.28,100.0,435.82,30.47,5661.0,34.29,7.76,32.06,425.0,car_121,Normal
2026-01-01 13:00:00,95.87,1031551.5,100.0,434.28,32.75,6508.0,40.06,6.27,33.35,264.1,car_121,Normal
2026-01-01 13:10:00,102.48,1047530.51,100.0,431.89,,7256.0,,7.65,32.46,242.3,car_121,Normal
2026-01-01 13:20:00,113.89,1064610.06,,431.88,32.33,8025.0,47.04,7.56,33.05,287.4,car_121,Critical_Overheating
2026-01-01 13:30:00,86.16,1083591.64,100.0,431.45,31.89,5934.0,36.82,8.24,31.93,227.0,car_121,Normal
2026-01-01 13:40:00,102.23,1083591.64,100.0,431.89,29.5,7014.0,39.54,5.9,31.08,179.2,car_121,Normal
2026-01-01 13:50:00,89.34,1114988.72,100.0,428.58,31.0,,37.81,6.22,31.88,257.1,car_121,Normal
2026-01-01 14:00:00,85.96,1129879.03,100.0,429.01,31.29,6078.0,38.41,7.3,31.19,286.6,car_121,Normal
2026-01-01 14:10:00,85.94,1144206.08,100.0,429.77,30.79,5921.0,38.71,5.65,33.6,291.9,car_121,Normal
2026-01-01 14:20:00,96.06,1158528.87,,427.63,30.74,6804.0,,7.21,32.88,285.5,car_121,Normal
2026-01-01 14:30:00,87.44,1174538.77,100.0,427.03,29.12,6070.0,38.78,5.92,32.65,335.1,car_121,Normal
2026-01-01 14:40:00,89.97,1189112.15,100.0,424.54,33.41,6363.0,40.96,7.34,33.41,291.6,car_121,Normal
2026-01-01 14:50:00,91.23,1204107.58,100.0,425.11,28.06,6424.0,37.7,6.28,30.2,271.6,car_121,Normal
2026-01-01 15:00:00,88.75,1219313.01,100.0,425.42,31.78,5905.0,34.45,5.33,32.85,148.8,car_121,Normal
2026-01-01 15:10:00,88.07,1234105.01,100.0,423.48,31.61,6178.0,39.54,7.27,31.0,269.7,car_121,Normal
2026-01-01 15:20:00,75.03,1248784.15,100.0,421.72,,5232.0,35.04,5.63,32.34,236.3,car_121,Normal
2026-01-01 15:30:00,95.04,1261289.75,100.0,421.88,30.43,6564.0,39.46,7.24,32.07,160.3,car_121,Normal
2026-01-01 15:40:00,94.75,1277130.03,100.0,423.3,31.91,6481.0,40.84,6.45,33.09,290.1,car_121,Normal
2026-01-01 15:50:00,87.69,1292922.43,100.0,421.69,31.72,6112.0,38.04,6.73,32.69,291.5,car_121,Normal
2026-01-01 16:00:00,96.79,1307537.28,100.0,421.47,33.47,6733.0,43.22,7.29,33.84,284.0,car_121,Normal
2026-01-01 16:10:00,104.92,1323669.54,100.0,420.36,30.53,7422.0,44.17,9.16,31.93,294.4,car_121,Mechanical_Stress
2026-01-01 16:20:00,93.75,1341155.62,100.0,421.24,34.19,6545.0,39.83,8.55,33.27,259.9,car_121,Normal
2026-01-01 16:30:00,104.01,1356780.37,100.0,418.81,31.7,7291.0,42.28,6.34,32.76,230.3,car_121,Mechanical_Stress
2026-01-01 00:00:00,0.0,0.0,100.0,400.0,,0.0,25.0,0.0,30.99,391.6,car_122,Normal
2026-01-01 00:10:00,113.19,18511.09,98.01,398.78,22.29,7868.0,22.1,5.96,31.74,261.9,car_122,Normal
2026-01-01 00:20:00,83.21,37375.88,96.68,398.86,23.28,5705.0,14.78,4.63,32.54,46.6,car_122,Normal
2026-01-01 00:30:00,83.01,51244.23,95.66,399.07,24.42,6076.0,18.93,4.76,33.82,55.8,car_122,Normal
2026-01-01 00:40:00,88.67,65079.43,94.6,396.5,,6197.0,20.64,9.6,33.2,346.4,car_122,Normal
2026-01-01 00:50:00,92.99,79857.52,92.46,396.71,21.42,6484.0,16.77,5.47,31.6,103.3,car_122,Normal
2026-01-01 01:00:00,,95355.93,91.25,395.84,23.83,7476.0,22.49,7.14,32.65,206.5,car_122,Normal
2026-01-01 01:10:00,96.42,112752.49,89.66,395.18,24.08,6976.0,,5.81,34.83,152.7,car_122,Normal
2026-01-01 01:20:00,81.48,128822.2,88.37,393.91,23.76,5877.0,,6.97,32.94,225.8,car_122,Normal
2026-01-01 01:30:00,85.9,142401.7,,394.01,,5966.0,16.63,7.41,32.52,280.9,car_122,Normal
2026-01-01 01:40:00,90.14,156718.7,85.18,393.93,23.86,6351.0,19.33,6.99,33.36,196.8,car_122,Normal
2026-01-01 01:50:00,78.23,171742.08,83.62,392.2,24.38,5546.0,,8.33,33.65,184.8,car_122,Normal
2026-01-01 02:00:00,89.92,184780.95,81.77,389.13,,6562.0,18.6,5.79,32.45,308.3,car_122,Normal
2026-01-01 02:10:00,79.95,199766.83,80.48,389.33,23.53,5647.0,16.25,5.32,33.42,460.6,car_122,Normal
2026-01-01 02:20:00,75.89,213091.38,79.3,391.4,23.35,5368.0,15.53,7.58,32.6,293.2,car_122,Normal
2026-01-01 02:30:00,81.15,225739.29,77.62,387.64,22.3,5559.0,15.19,5.77,33.66,176.9,car_122,Normal
2026-01-01 02:40:00,91.63,239263.53,76.33,386.94,,6263.0,18.29,7.09,33.13,319.7,car_122,Normal
2026-01-01 02:50:00,91.18,254534.75,74.76,,26.84,6545.0,20.18,9.67,33.45,389.5,car_122,Normal
2026-01-01 03:00:00,88.32,269731.4,72.61,,22.65,6224.0,17.08,7.97,,335.1,car_122,Normal
2026-01-01 03:10:00,,284451.08,70.84,385.46,22.35,6708.0,18.65,5.53,32.16,126.5,car_122,Normal
2026-01-01 03:20:00,93.8,300295.38,69.61,385.3,26.09,6695.0,21.58,8.68,33.93,292.3,car_122,Normal
2026-01-01 03:30:00,87.92,315928.05,67.68,384.28,25.28,6256.0,17.62,7.43,32.91,213.3,car_122,Normal
2026-01-01 03:40:00,86.37,330580.61,100.0,427.58,23.57,6133.0,18.04,7.64,33.28,254.2,car_122,Normal
2026-01-01 03:50:00,86.43,344975.77,100.0,426.68,22.62,6126.0,,5.0,32.69,220.1,car_122,Normal
2026-01-01 04:00:00,83.75,359380.22,100.0,426.33,25.6,5879.0,16.92,,33.9,309.4,car_122,Normal
2026-01-01 04:10:00,67.07,373338.66,100.0,427.2,24.05,,12.03,5.92,32.39,221.8,car_122,Normal
2026-01-01 04:20:00,93.07,384516.91,100.0,424.85,23.06,6625.0,21.1,8.85,32.86,363.4,car_122,Normal
2026-01-01 04:30:00,86.68,400028.92,100.0,424.68,24.89,5955.0,18.37,8.52,33.78,249.8,car_122,Normal
2026-01-01 04:40:00,73.28,414476.2,,423.24,,5004.0,12.06,5.29,34.16,232.1,car_122,Normal
2026-01-01 04:50:00,93.93,426689.5,100.0,422.24,24.08,6585.0,20.63,7.65,32.46,295.7,car_122,Normal
2026-01-01 05:00:00,77.28,442344.8,100.0,422.75,25.93,5428.0,17.4,,34.94,278.6,car_122,Normal
2026-01-01 05:10:00,80.62,455224.84,100.0,420.43,23.61,5730.0,17.32,6.84,33.29,298.0,car_122,Normal
2026-01-01 05:20:00,89.15,,100.0,420.51,22.8,,15.33,7.05,31.92,239.3,car_122,Normal
2026-01-01 05:30:00,82.19,483519.49,100.0,420.13,24.96,5660.0,17.49,7.62,33.32,356.8,car_122,Normal
2026-01-01 05:40:00,90.57,497217.4,100.0,419.08,22.78,,17.57,8.5,32.56,329.2,car_122,Normal
2026-01-01 05:50:00,76.52,512312.39,100.0,418.03,23.13,5518.0,15.65,,33.36,249.0,car_122,Normal
2026-01-01 06:00:00,92.32,525066.35,100.0,416.99,23.8,6506.0,17.98,5.85,32.87,315.8,car_122,Normal
2026-01-01 06:10:00,72.0,540452.46,100.0,416.4,24.06,4866.0,12.15,6.67,32.97,,car_122,Normal
2026-01-01 06:20:00,88.2,552453.27,100.0,415.52,23.71,6207.0,17.77,9.38,31.97,295.6,car_122,Normal
2026-01-01 06:30:00,58.97,567153.57,100.0,413.99,24.47,3896.0,7.68,4.44,33.86,316.0,car_122,Normal
2026-01-01 06:40:00,67.71,576981.45,100.0,413.41,23.03,4735.0,10.24,6.49,31.69,270.0,car_122,Normal
2026-01-01 06:50:00,78.31,588266.08,100.0,413.27,22.46,5240.0,12.78,6.45,31.72,184.4,car_122,Normal
2026-01-01 07:00:00,72.13,601317.49,100.0,412.73,22.89,4998.0,12.08,3.57,,154.5,car_122,Normal
2026-01-01 07:10:00,74.14,613339.29,100.0,412.43,24.42,5251.0,15.12,5.53,34.39,273.5,car_122,Normal
2026-01-01 07:20:00,74.47,625696.06,100.0,412.14,22.47,5179.0,,4.83,32.41,192.1,car_122,Normal
2026-01-01 07:30:00,64.0,638107.86,100.0,409.88,24.52,4618.0,12.59,,33.43,334.3,car_122,Normal
2026-01-01 07:40:00,63.99,648775.25,,410.62,23.63,4506.0,10.77,2.86,33.78,129.3,car_122,Normal
2026-01-01 07:50:00,74.16,659440.8,100.0,410.26,22.68,5057.0,14.93,6.44,33.49,355.4,car_122,Normal
2026-01-01 08:00:00,66.35,671801.19,100.0,409.56,22.95,4753.0,11.46,6.29,32.34,254.1,car_122,Normal
2026-01-01 08:10:00,81.79,682860.33,100.0,337.5395995608498,,5808.0,,6.94,31.53,181.7,car_122,Normal
2026-01-01 08:20:00,68.9,696491.97,100.0,407.02,,4976.0,10.74,5.62,30.38,213.9,car_122,Normal
2026-01-01 08:30:00,-28.373359437659552,707974.99,100.0,407.35,23.83,5374.0,12.78,4.85,32.29,233.7,car_122,Normal
2026-01-01 08:40:00,72.71,720567.01,100.0,406.83,24.29,5146.0,14.5,6.19,33.7,288.6,car_122,Normal
2026-01-01 08:50:00,63.72,732685.32,,404.22,21.72,10217.71972080769,9.29,4.95,31.36,152.0,car_122,Normal
2026-01-01 09:00:00,52.04,743305.23,100.0,406.77,24.47,3741.0,,6.16,,173.3,car_122,Normal
2026-01-01 09:10:00,76.72,751979.35,100.0,403.79,22.14,5353.0,11.06,6.59,31.47,224.1,car_122,Normal
2026-01-01 09:20:00,58.77,764766.47,,,25.75,4210.0,,7.92,32.48,247.5,car_122,Normal
2026-01-01 09:30:00,62.72,774560.67,100.0,400.95,23.96,4658.0,9.23,7.2,,307.3,car_122,Normal
2026-01-01 09:40:00,64.09,785013.56,100.0,403.34,21.58,4631.0,10.06,7.38,31.64,271.5,car_122,Normal
2026-01-01 09:50:00,64.24,795695.14,100.0,400.84,21.59,4531.0,9.81,4.62,32.43,218.8,car_122,Normal
2026-01-01 10:00:00,71.68,806400.98,100.0,400.51,22.75,,12.68,7.19,31.8,268.9,car_122,Normal
2026-01-01 10:10:00,63.38,818348.33,100.0,399.14,23.84,4386.0,8.98,6.02,32.87,263.2,car_122,Normal
2026-01-01 10:20:00,61.66,828911.47,98.86,398.97,,4037.0,11.64,8.32,32.36,229.9,car_122,Normal
2026-01-01 10:30:00,70.16,839187.49,97.01,398.66,23.76,4917.0,11.73,-0.07700511707648802,32.13,259.3,car_122,Normal
2026-01-01 10:40:00,66.16,850881.54,95.75,399.46,25.05,4570.0,10.83,6.22,33.59,77.9,car_122,Normal
2026-01-01 10:50:00,54.81,861908.69,94.37,398.09,,3876.0,,8.05,32.64,324.7,car_122,Normal
2026-01-01 11:00:00,50.86,871044.3,92.58,397.17,22.12,3498.0,3.94,4.79,31.24,293.8,car_122,Normal
2026-01-01 11:10:00,52.79,879521.17,91.51,394.59,23.7,3722.0,7.87,6.71,31.79,369.8,car_122,Normal
2026-01-01 11:20:00,58.33,888319.36,90.02,395.27,21.03,4232.0,8.68,3.05,31.75,185.1,car_122,Normal
2026-01-01 11:30:00,48.09,898040.28,89.34,394.28,23.16,3385.0,5.51,7.54,31.86,295.7,car_122,Normal
2026-01-01 11:40:00,58.13,906055.57,87.67,392.76,22.38,3939.0,7.82,1.31,34.25,97.6,car_122,Normal
2026-01-01 11:50:00,55.71,915743.54,,393.08,23.15,3800.0,6.28,1.94,,108.7,car_122,Normal
2026-01-01 12:00:00,35.75,925028.67,,393.52,19.17,2585.0,-0.96,3.91,29.57,231.0,car_122,Normal
2026-01-01 12:10:00,44.18,930986.66,86.08,392.7,19.13,3183.0,3.16,3.12,31.01,203.7,car_122,Normal
2026-01-01 12:20:00,31.69,938350.62,85.39,393.03,19.16,2114.0,-3.64,3.73,29.56,333.8,car_122,Normal
2026-01-01 12:30:00,51.38,943632.94,84.56,391.06,,3593.0,7.79,5.6,31.11,344.3,car_122,Normal
2026-01-01 12:40:00,62.07,952195.81,83.31,394.07,21.31,4454.0,7.18,7.78,29.39,352.7,car_122,Normal
2026-01-01 12:50:00,37.71,962541.02,81.58,391.04,21.72,2846.0,1.92,6.06,30.44,297.8,car_122,Normal
2026-01-01 13:00:00,41.61,968825.49,,389.67,21.01,2934.0,0.33,5.64,29.73,301.3,car_122,Normal
2026-01-01 13:10:00,50.24,975760.39,78.98,,21.71,3493.0,4.27,4.58,31.57,147.5,car_122,Normal
2026-01-01 13:20:00,42.4,984133.06,77.96,387.57,,2923.0,2.58,5.79,31.13,362.0,car_122,Normal
2026-01-01 13:30:00,41.72,991199.27,76.68,386.83,20.61,2938.0,,6.83,31.36,350.2,car_122,Normal
2026-01-01 13:40:00,53.97,998153.0,75.16,387.42,20.75,3945.0,2.79,4.24,30.89,139.6,car_122,Normal
2026-01-01 13:50:00,45.05,1007148.43,74.22,387.35,20.93,3171.0,2.38,4.19,29.53,287.4,car_122,Normal
2026-01-01 14:00:00,36.49,1014657.15,73.29,385.38,22.57,,-1.16,3.56,31.37,206.3,car_122,Normal
2026-01-01 14:10:00,31.07,1020739.36,72.5,385.38,22.76,2004.0,,5.82,32.71,398.0,car_122,Normal
2026-01-01 14:20:00,64.82,1025916.86,71.2,,21.79,4729.0,9.88,5.99,31.13,172.0,car_122,Normal
2026-01-01 14:30:00,55.57,1036719.88,69.87,383.91,20.66,4050.0,4.86,5.75,30.22,257.4,car_122,Normal
2026-01-01 14:40:00,42.32,1045980.86,68.59,385.23,,2927.0,-0.93,,29.15,264.9,car_122,Normal
2026-01-01 14:50:00,46.03,1053034.16,67.86,384.26,20.36,3210.0,3.21,5.77,29.6,245.7,car_122,Normal
2026-01-01 15:00:00,40.83,1060706.51,66.58,382.88,21.17,2999.0,2.62,5.82,30.88,421.9,car_122,Normal
2026-01-01 15:10:00,48.23,1067510.94,100.0,428.21,,3729.0,6.06,6.89,31.43,385.3,car_122,Normal
2026-01-01 15:20:00,36.72,1075548.87,100.0,426.45,18.29,,-2.68,1.14,30.54,119.0,car_122,Normal
2026-01-01 15:30:00,38.63,1081669.68,100.0,426.33,,,0.6,5.52,31.01,289.0,car_122,Normal
2026-01-01 15:40:00,46.05,1088108.63,100.0,428.02,20.22,3176.0,,5.96,46.40862249713194,249.1,car_122,Normal
2026-01-01 15:50:00,53.47,1095783.44,100.0,427.56,,3868.0,4.36,5.23,30.56,316.7,car_122,Normal
2026-01-01 16:00:00,47.21,1104694.99,,,20.58,3347.0,2.35,5.51,29.32,267.0,car_122,Normal
2026-01-01 16:10:00,,1112563.17,100.0,424.71,19.88,3480.0,3.09,4.62,30.07,185.0,car_122,Normal
2026-01-01 16:20:00,37.68,1120995.66,100.0,423.76,18.95,2467.0,-2.26,,28.97,167.0,car_122,Normal
2026-01-01 16:30:00,34.65,1127275.18,100.0,425.02,18.87,2547.0,-0.9,5.05,,217.8,car_122,Normal
2026-01-01 00:00:00,0.0,0.0,100.0,400.0,,0.0,,0.0,29.98,240.4,car_123,Normal
2026-01-01 00:10:00,39.16,3932.7,99.26,397.09,26.51,2602.0,30.17,4.14,31.25,265.5,car_123,Normal
2026-01-01 00:20:00,41.09,10458.6,98.34,395.98,23.25,2795.0,29.85,,28.18,204.4,car_123,Normal
2026-01-01 00:30:00,35.15,17307.3,97.27,397.6,25.57,2409.0,29.89,5.87,29.89,386.5,car_123,Normal
2026-01-01 00:40:00,30.83,23165.58,95.96,396.74,25.98,2122.0,31.15,5.28,30.8,292.8,car_123,Normal
2026-01-01 00:50:00,,28304.58,94.79,396.73,24.29,3130.0,32.6,5.71,29.99,319.9,car_123,Normal
2026-01-01 01:00:00,41.12,36054.72,93.52,395.03,25.25,2755.0,30.7,4.94,29.98,238.9,car_123,Normal
2026-01-01 01:10:00,46.09,42908.45,92.42,392.2,24.52,3511.0,33.5,3.89,29.65,167.0,car_123,Normal
2026-01-01 01:20:00,27.49,50590.69,91.56,392.65,25.28,1964.0,27.4,3.79,30.27,320.7,car_123,Normal
2026-01-01 01:30:00,29.0,55172.97,90.71,395.24,,1980.0,,2.3,27.8,170.5,car_123,Normal
2026-01-01 01:40:00,43.84,60005.77,90.2,393.1,21.35,,28.04,2.27,27.41,88.2,car_123,Normal
2026-01-01 01:50:00,33.39,67312.02,89.7,392.03,23.9,2357.0,26.02,4.01,28.71,295.2,car_123,Normal
2026-01-01 02:00:00,28.79,72877.33,88.81,390.56,,1906.0,22.64,7.03,26.46,189.6,car_123,Normal
2026-01-01 02:10:00,28.92,77674.93,87.25,392.16,25.2,1795.0,,4.34,29.76,223.3,car_123,Normal
2026-01-01 02:20:00,32.41,82494.87,86.28,391.26,23.91,2205.0,,3.82,29.66,305.5,car_123,Normal
2026-01-01 02:30:00,40.12,87897.22,85.43,389.54,22.96,,28.06,4.98,27.92,,car_123,Normal
2026-01-01 02:40:00,30.42,94584.39,84.33,389.28,22.11,2116.0,25.7,5.0,27.89,121.8,car_123,Normal
2026-01-01 02:50:00,37.65,99654.72,,388.87,23.86,2416.0,25.78,4.74,28.09,347.6,car_123,Normal
2026-01-01 03:00:00,34.69,105929.22,82.16,389.59,23.4,2726.0,29.65,3.64,28.13,245.3,car_123,Normal
2026-01-01 03:10:00,23.56,111710.67,81.36,343.7197038938756,22.39,1938.0,24.87,2.53,28.11,350.6,car_123,Normal
2026-01-01 03:20:00,23.2,115637.35,80.79,388.1,22.22,1677.0,24.49,3.82,28.45,300.1,car_123,Normal
2026-01-01 03:30:00,26.29,119504.26,79.94,389.66,21.92,1843.0,24.44,5.3,27.62,302.5,car_123,Normal
2026-01-01 03:40:00,18.87,123886.03,78.77,387.42,22.9,1253.0,23.04,3.17,28.64,263.1,car_123,Normal
2026-01-01 03:50:00,25.13,127030.52,78.06,386.27,21.12,1828.0,23.28,2.64,28.05,263.0,car_123,Normal
2026-01-01 04:00:00,41.04,131218.56,,388.18,22.13,2859.0,26.25,3.67,26.9,340.8,car_123,Normal
2026-01-01 04:10:00,28.38,138058.48,76.66,386.86,23.85,2137.0,,,28.75,315.2,car_123,Normal
2026-01-01 04:20:00,22.21,142788.92,75.56,387.18,19.78,1665.0,20.69,2.39,25.96,202.9,car_123,Normal
2026-01-01 04:30:00,43.4,146491.42,75.03,385.95,22.53,,29.36,7.5,27.13,289.4,car_123,Normal
2026-01-01 04:40:00,20.36,153724.2,73.36,387.16,,1343.0,21.43,3.09,28.09,200.5,car_123,Normal
2026-01-01 04:50:00,19.86,157117.73,72.68,384.67,20.27,1506.0,19.36,2.31,26.3,225.0,car_123,Normal
2026-01-01 05:00:00,37.15,160427.4,72.16,384.65,22.73,2684.0,28.55,5.87,27.24,295.5,car_123,Normal
2026-01-01 05:10:00,32.37,166618.63,70.86,382.76,21.81,2132.0,26.12,6.06,27.38,199.2,car_123,Normal
2026-01-01 05:20:00,25.82,172013.97,69.51,383.77,20.4,1753.0,23.03,6.08,25.87,261.8,car_123,Normal
2026-01-01 05:30:00,33.31,176317.76,68.16,382.0,22.55,2313.0,24.31,3.37,26.56,280.4,car_123,Normal
2026-01-01 05:40:00,28.87,181869.76,67.41,382.46,21.21,2016.0,21.73,2.15,26.38,222.9,car_123,Normal
2026-01-01 05:50:00,16.79,186680.91,66.93,382.97,19.64,1167.0,20.04,2.36,25.89,307.6,car_123,Normal
2026-01-01 06:00:00,6.93,189479.21,66.41,381.32,22.38,593.0,18.34,3.33,28.64,214.8,car_123,Normal
2026-01-01 06:10:00,21.41,190633.86,65.67,381.58,19.48,1516.0,,3.97,25.48,325.4,car_123,Normal
2026-01-01 06:20:00,,194202.39,64.79,381.86,21.18,2423.0,24.4,3.51,27.15,260.5,car_123,Normal
2026-01-01 06:30:00,22.24,199949.5,64.01,379.07,20.16,,24.2,4.74,25.65,,car_123,Normal
2026-01-01 06:40:00,29.23,203656.35,62.95,379.67,19.26,2066.0,21.33,2.19,24.85,178.1,car_123,Normal
2026-01-01 06:50:00,26.91,208527.57,62.47,377.66,22.53,1880.0,22.66,4.88,25.94,231.2,car_123,Normal
2026-01-01 07:00:00,11.79,213012.98,61.38,378.6,22.09,768.0,16.47,2.04,26.39,265.6,car_123,Normal
2026-01-01 07:10:00,22.0,214978.12,60.93,379.46,22.86,1402.0,20.93,4.0,,332.0,car_123,Normal
2026-01-01 07:20:00,,218645.16,60.04,376.24,21.53,2117.0,,5.31,-19.129603733494026,224.3,car_123,Normal
2026-01-01 07:30:00,18.82,223320.39,58.86,376.63,23.96,1531.0,25.06,4.41,28.39,331.7,car_123,Normal
2026-01-01 07:40:00,22.17,226457.46,57.88,375.73,19.75,1581.0,18.3,1.77,25.59,189.6,car_123,Normal
2026-01-01 07:50:00,28.17,230152.64,57.49,377.65,19.91,2144.0,22.71,5.99,24.58,276.7,car_123,Normal
2026-01-01 08:00:00,25.59,234847.54,56.16,376.63,20.69,1819.0,24.27,4.74,25.59,209.5,car_123,Normal
2026-01-01 08:10:00,33.38,239113.04,55.1,376.77,21.1,2170.0,24.03,7.13,24.77,373.5,car_123,Normal
2026-01-01 08:20:00,28.07,244675.74,53.52,,20.53,2001.0,21.28,2.94,25.86,359.1,car_123,Normal
2026-01-01 08:30:00,,249354.36,52.87,373.95,18.44,1175.0,17.01,3.96,23.54,272.9,car_123,Normal
2026-01-01 08:40:00,21.22,252249.25,51.99,373.9,21.52,1543.0,,2.29,27.11,207.2,car_123,Normal
2026-01-01 08:50:00,25.24,255786.26,51.48,373.42,19.46,1956.0,23.7,1.82,25.49,128.6,car_123,Normal
2026-01-01 09:00:00,35.84,259993.51,51.07,375.04,,2448.0,21.71,5.37,22.85,280.3,car_123,Normal
2026-01-01 09:10:00,21.41,265966.77,49.88,373.53,17.15,1545.0,18.4,1.64,23.73,266.6,car_123,Normal
2026-01-01 09:20:00,11.41,269534.68,49.52,373.79,17.76,,16.82,3.95,25.15,318.7,car_123,Normal
2026-01-01 09:30:00,28.88,271436.52,48.64,373.11,21.04,2184.0,23.41,4.61,25.41,132.7,car_123,Normal
2026-01-01 09:40:00,19.42,276250.56,47.62,371.37,16.72,1477.0,18.52,3.76,22.86,261.3,car_123,Normal
2026-01-01 09:50:00,15.29,279486.47,46.78,370.54,19.71,937.0,,4.92,24.75,284.3,car_123,Normal
2026-01-01 10:00:00,25.85,282034.91,45.69,,16.44,1675.0,18.15,3.22,21.99,177.8,car_123,Normal
2026-01-01 10:10:00,,286342.98,,372.02,18.53,2445.0,24.34,3.25,23.75,259.3,car_123,Normal
2026-01-01 10:20:00,21.39,291946.01,44.25,370.51,20.34,1451.0,20.77,5.3,24.85,191.8,car_123,Normal
2026-01-01 10:30:00,30.12,295511.59,43.07,368.4,,1990.0,20.97,3.11,23.09,184.0,car_123,Normal
2026-01-01 10:40:00,31.77,300531.36,42.38,369.81,15.8,2367.0,18.45,2.15,22.03,207.6,car_123,Normal
2026-01-01 10:50:00,32.84,305827.15,41.9,368.48,16.67,2254.0,20.64,2.26,23.59,228.7,car_123,Normal
2026-01-01 11:00:00,,,41.4,367.0,17.52,1655.0,16.62,4.31,22.74,349.1,car_123,Normal
2026-01-01 11:10:00,17.94,314774.35,40.44,369.89,18.16,1203.0,18.22,4.19,23.87,224.3,car_123,Normal
2026-01-01 11:20:00,19.25,317764.79,39.51,366.99,,,16.29,,22.26,182.3,car_123,Normal
2026-01-01 11:30:00,33.69,320973.82,38.89,368.79,16.91,2351.0,20.26,3.04,22.28,315.0,car_123,Normal
2026-01-01 11:40:00,32.95,326589.26,38.22,368.54,15.11,2397.0,20.19,5.07,20.93,332.2,car_123,Normal
2026-01-01 11:50:00,20.21,332080.62,37.09,367.01,18.56,1450.0,19.63,5.48,23.02,315.6,car_123,Normal
2026-01-01 12:00:00,45.19,335448.53,35.87,365.14,17.08,3391.0,25.81,-0.07663621214243638,22.6,359.5,car_123,Normal
2026-01-01 12:10:00,19.8,342980.69,34.61,366.54,16.31,1407.0,17.69,5.39,21.47,265.4,car_123,Normal
2026-01-01 12:20:00,36.7,346280.58,33.41,363.95,17.13,2548.0,21.95,3.46,22.76,262.4,car_123,Normal
2026-01-01 12:30:00,41.16,352396.52,32.64,364.33,17.05,3062.0,26.06,5.07,23.5,193.7,car_123,Normal
2026-01-01 12:40:00,30.19,359256.19,31.51,363.57,18.43,2185.0,20.77,5.71,22.16,361.9,car_123,Normal
2026-01-01 12:50:00,23.48,364287.94,30.24,362.79,16.76,1594.0,20.1,4.23,22.55,242.6,car_123,Normal
2026-01-01 13:00:00,23.99,368200.84,29.3,362.95,16.35,1708.0,17.39,3.99,22.46,225.7,car_123,Normal
2026-01-01 13:10:00,28.22,372198.45,28.42,360.58,15.13,2001.0,18.85,,20.89,218.6,car_123,Normal
2026-01-01 13:20:00,39.31,376901.14,27.71,361.22,18.45,2727.0,24.5,5.34,24.05,300.9,car_123,Normal
2026-01-01 13:30:00,21.43,383453.56,26.52,360.41,17.83,1522.0,16.5,3.13,21.43,256.7,car_123,Normal
2026-01-01 13:40:00,16.7,387025.84,25.83,361.52,17.55,1014.0,15.93,3.82,22.47,265.2,car_123,Normal
2026-01-01 13:50:00,34.69,389808.84,24.98,361.25,,2386.0,21.35,4.33,22.49,224.0,car_123,Normal
2026-01-01 14:00:00,36.84,395590.53,24.02,359.86,16.83,2631.0,22.56,3.9,21.49,234.1,car_123,Normal
2026-01-01 14:10:00,48.34,401730.9,,360.25,15.96,3320.0,24.06,4.63,,238.2,car_123,Normal
2026-01-01 14:20:00,21.95,409787.33,22.12,359.05,16.23,1430.0,16.99,3.02,21.69,363.7,car_123,Normal
2026-01-01 14:30:00,32.36,413445.91,21.45,358.49,15.21,2260.0,18.77,2.74,19.94,105.9,car_123,Normal
2026-01-01 14:40:00,43.16,418838.65,20.84,358.8,15.99,2965.0,23.41,5.73,20.94,285.9,car_123,Normal
2026-01-01 14:50:00,,1754008.5965258155,19.57,358.05,14.84,2311.0,20.98,5.42,20.57,337.1,car_123,Normal
2026-01-01 15:00:00,33.2,1754008.5965258155,100.0,401.73,14.79,2168.0,16.69,2.86,20.63,102.9,car_123,Normal
2026-01-01 15:10:00,41.55,1754008.5965258155,100.0,403.41,13.06,2957.0,20.42,2.8,,244.3,car_123,Normal
2026-01-01 15:20:00,30.9,1754008.5965258155,100.0,400.73,15.35,2174.0,20.93,,22.04,328.6,car_123,Normal
2026-01-01 15:30:00,42.99,1754008.5965258155,100.0,400.26,17.38,3047.0,22.97,2.57,22.43,189.8,car_123,Normal
